date,category,value
1961.66872,Star,0
1961.66598,Other,12
1961.66598,Star,0
1961.66324,Other,12
1961.66324,Star,0
1961.66051,Other,12
1961.66051,Star,0
1961.65777,Other,12
1961.65777,Star,0
1961.65503,Other,12
1961.65503,Star,0
1961.65229,Other,12
1961.65229,Star,0
1961.64956,Other,12
1961.64956,Star,0
1961.64682,Other,12
1961.64682,Star,0
1961.64408,Other,12
1961.64408,Star,0
1961.64134,Other,10
1961.64134,Star,0
1961.6386,Other,10
1961.6386,Star,0
1961.63587,Other,10
1961.63587,Star,0
1961.63313,Other,10
1961.63313,Star,0
1961.63039,Other,10
1961.63039,Star,0
1961.62765,Other,11
1961.62765,Star,0
1961.62491,Other,11
1961.62491,Star,0
1961.62218,Other,11
1961.62218,Star,0
1961.61944,Other,11
1961.61944,Star,0
1961.6167,Other,11
1961.6167,Star,0
1961.61396,Other,11
1961.61396,Star,0
1961.61123,Other,11
1961.61123,Star,0
1961.60849,Other,11
1961.60849,Star,0
1961.60575,Other,11
1961.60575,Star,0
1961.60301,Other,12
1961.60301,Star,0
1961.60027,Other,12
1961.60027,Star,0
1961.59754,Other,13
1961.59754,Star,0
1961.5948,Other,11
1961.5948,Star,0
1961.59206,Other,11
1961.59206,Star,0
1961.58932,Other,11
1961.58932,Star,0
1961.58658,Other,11
1961.58658,Star,0
1961.58385,Other,11
1961.58385,Star,0
1961.58111,Other,11
1961.58111,Star,0
1961.57837,Other,11
1961.57837,Star,0
1961.57563,Other,11
1961.57563,Star,0
1961.5729,Other,11
1961.5729,Star,0
1961.57016,Other,11
1961.57016,Star,0
1961.56742,Other,11
1961.56742,Star,0
1961.56468,Other,11
1961.56468,Star,0
1961.56194,Other,11
1961.56194,Star,0
1961.55921,Other,11
1961.55921,Star,0
1961.55647,Other,11
1961.55647,Star,0
1961.55373,Other,11
1961.55373,Star,0
1961.55099,Other,11
1961.55099,Star,0
1961.54825,Other,11
1961.54825,Star,0
1961.54552,Other,11
1961.54552,Star,0
1961.54278,Other,11
1961.54278,Star,0
1961.54004,Other,11
1961.54004,Star,0
1961.5373,Other,11
1961.5373,Star,0
1961.53457,Other,11
1961.53457,Star,0
1961.53183,Other,11
1961.53183,Star,0
1961.52909,Other,11
1961.52909,Star,0
1961.52635,Other,12
1961.52635,Star,0
1961.52361,Other,12
1961.52361,Star,0
1961.52088,Other,12
1961.52088,Star,0
1961.51814,Other,12
1961.51814,Star,0
1961.5154,Other,12
1961.5154,Star,0
1961.51266,Other,11
1961.51266,Star,0
1961.50992,Other,11
1961.50992,Star,0
1961.50719,Other,11
1961.50719,Star,0
1961.50445,Other,11
1961.50445,Star,0
1961.50171,Other,11
1961.50171,Star,0
1961.49897,Other,11
1961.49897,Star,0
1961.49624,Other,11
1961.49624,Star,0
1961.4935,Other,11
1961.4935,Star,0
1961.49076,Other,11
1961.49076,Star,0
1961.48802,Other,11
1961.48802,Star,0
1961.48528,Other,11
1961.48528,Star,0
1961.48255,Other,11
1961.48255,Star,0
1961.47981,Other,11
1961.47981,Star,0
1961.47707,Other,11
1961.47707,Star,0
1961.47433,Other,11
1961.47433,Star,0
1961.47159,Other,11
1961.47159,Star,0
1961.46886,Other,11
1961.46886,Star,0
1961.46612,Other,11
1961.46612,Star,0
1961.46338,Other,11
1961.46338,Star,0
1961.46064,Other,11
1961.46064,Star,0
1961.45791,Other,11
1961.45791,Star,0
1961.45517,Other,10
1961.45517,Star,0
1961.45243,Other,10
1961.45243,Star,0
1961.44969,Other,10
1961.44969,Star,0
1961.44695,Other,10
1961.44695,Star,0
1961.44422,Other,10
1961.44422,Star,0
1961.44148,Other,10
1961.44148,Star,0
1961.43874,Other,10
1961.43874,Star,0
1961.436,Other,10
1961.436,Star,0
1961.43326,Other,10
1961.43326,Star,0
1961.43053,Other,10
1961.43053,Star,0
1961.42779,Other,10
1961.42779,Star,0
1961.42505,Other,10
1961.42505,Star,0
1961.42231,Other,10
1961.42231,Star,0
1961.41958,Other,10
1961.41958,Star,0
1961.41684,Other,10
1961.41684,Star,0
1961.4141,Other,10
1961.4141,Star,0
1961.41136,Other,10
1961.41136,Star,0
1961.40862,Other,10
1961.40862,Star,0
1961.40589,Other,10
1961.40589,Star,0
1961.40315,Other,10
1961.40315,Star,0
1961.40041,Other,10
1961.40041,Star,0
1961.39767,Other,10
1961.39767,Star,0
1961.39493,Other,10
1961.39493,Star,0
1961.3922,Other,10
1961.3922,Star,0
1961.38946,Other,10
1961.38946,Star,0
1961.38672,Other,10
1961.38672,Star,0
1961.38398,Other,10
1961.38398,Star,0
1961.38125,Other,10
1961.38125,Star,0
1961.37851,Other,10
1961.37851,Star,0
1961.37577,Other,10
1961.37577,Star,0
1961.37303,Other,10
1961.37303,Star,0
1961.37029,Other,10
1961.37029,Star,0
1961.36756,Other,10
1961.36756,Star,0
1961.36482,Other,10
1961.36482,Star,0
1961.36208,Other,10
1961.36208,Star,0
1961.35934,Other,10
1961.35934,Star,0
1961.35661,Other,10
1961.35661,Star,0
1961.35387,Other,10
1961.35387,Star,0
1961.35113,Other,10
1961.35113,Star,0
1961.34839,Other,10
1961.34839,Star,0
1961.34565,Other,10
1961.34565,Star,0
1961.34292,Other,10
1961.34292,Star,0
1961.34018,Other,10
1961.34018,Star,0
1961.33744,Other,10
1961.33744,Star,0
1961.3347,Other,10
1961.3347,Star,0
1961.33196,Other,10
1961.33196,Star,0
1961.32923,Other,10
1961.32923,Star,0
1961.32649,Other,10
1961.32649,Star,0
1961.32375,Other,10
1961.32375,Star,0
1961.32101,Other,10
1961.32101,Star,0
1961.31828,Other,10
1961.31828,Star,0
1961.31554,Other,10
1961.31554,Star,0
1961.3128,Other,10
1961.3128,Star,0
1961.31006,Other,10
1961.31006,Star,0
1961.30732,Other,10
1961.30732,Star,0
1961.30459,Other,10
1961.30459,Star,0
1961.30185,Other,10
1961.30185,Star,0
1961.29911,Other,10
1961.29911,Star,0
1961.29637,Other,10
1961.29637,Star,0
1961.29363,Other,10
1961.29363,Star,0
1961.2909,Other,10
1961.2909,Star,0
1961.28816,Other,11
1961.28816,Star,0
1961.28542,Other,11
1961.28542,Star,0
1961.28268,Other,11
1961.28268,Star,0
1961.27995,Other,11
1961.27995,Star,0
1961.27721,Other,10
1961.27721,Star,0
1961.27447,Other,10
1961.27447,Star,0
1961.27173,Other,10
1961.27173,Star,0
1961.26899,Other,10
1961.26899,Star,0
1961.26626,Other,9
1961.26626,Star,0
1961.26352,Other,9
1961.26352,Star,0
1961.26078,Other,9
1961.26078,Star,0
1961.25804,Other,9
1961.25804,Star,0
1961.2553,Other,9
1961.2553,Star,0
1961.25257,Other,9
1961.25257,Star,0
1961.24983,Other,10
1961.24983,Star,0
1961.24709,Other,10
1961.24709,Star,0
1961.24435,Other,10
1961.24435,Star,0
1961.24162,Other,11
1961.24162,Star,0
1961.23888,Other,11
1961.23888,Star,0
1961.23614,Other,11
1961.23614,Star,0
1961.2334,Other,11
1961.2334,Star,0
1961.23066,Other,12
1961.23066,Star,0
1961.22793,Other,11
1961.22793,Star,0
1961.22519,Other,11
1961.22519,Star,0
1961.22245,Other,11
1961.22245,Star,0
1961.21971,Other,11
1961.21971,Star,0
1961.21697,Other,11
1961.21697,Star,0
1961.21424,Other,11
1961.21424,Star,0
1961.2115,Other,11
1961.2115,Star,0
1961.20876,Other,11
1961.20876,Star,0
1961.20602,Other,12
1961.20602,Star,0
1961.20329,Other,12
1961.20329,Star,0
1961.20055,Other,12
1961.20055,Star,0
1961.19781,Other,12
1961.19781,Star,0
1961.19507,Other,12
1961.19507,Star,0
1961.19233,Other,12
1961.19233,Star,0
1961.1896,Other,12
1961.1896,Star,0
1961.18686,Other,13
1961.18686,Star,0
1961.18412,Other,12
1961.18412,Star,0
1961.18138,Other,12
1961.18138,Star,0
1961.17864,Other,12
1961.17864,Star,0
1961.17591,Other,12
1961.17591,Star,0
1961.17317,Other,12
1961.17317,Star,0
1961.17043,Other,12
1961.17043,Star,0
1961.16769,Other,12
1961.16769,Star,0
1961.16496,Other,12
1961.16496,Star,0
1961.16222,Other,12
1961.16222,Star,0
1961.15948,Other,12
1961.15948,Star,0
1961.15674,Other,12
1961.15674,Star,0
1961.154,Other,13
1961.154,Star,0
1961.15127,Other,14
1961.15127,Star,0
1961.14853,Other,14
1961.14853,Star,0
1961.14579,Other,14
1961.14579,Star,0
1961.14305,Other,13
1961.14305,Star,0
1961.14031,Other,12
1961.14031,Star,0
1961.13758,Other,12
1961.13758,Star,0
1961.13484,Other,12
1961.13484,Star,0
1961.1321,Other,13
1961.1321,Star,0
1961.12936,Other,12
1961.12936,Star,0
1961.12663,Other,12
1961.12663,Star,0
1961.12389,Other,12
1961.12389,Star,0
1961.12115,Other,12
1961.12115,Star,0
1961.11841,Other,13
1961.11841,Star,0
1961.11567,Other,11
1961.11567,Star,0
1961.11294,Other,11
1961.11294,Star,0
1961.1102,Other,11
1961.1102,Star,0
1961.10746,Other,11
1961.10746,Star,0
1961.10472,Other,11
1961.10472,Star,0
1961.10198,Other,11
1961.10198,Star,0
1961.09925,Other,11
1961.09925,Star,0
1961.09651,Other,11
1961.09651,Star,0
1961.09377,Other,8
1961.09377,Star,0
1961.09103,Other,8
1961.09103,Star,0
1961.0883,Other,7
1961.0883,Star,0
1961.08556,Other,7
1961.08556,Star,0
1961.08282,Other,6
1961.08282,Star,0
1961.08008,Other,6
1961.08008,Star,0
1961.07734,Other,6
1961.07734,Star,0
1961.07461,Other,6
1961.07461,Star,0
1961.07187,Other,6
1961.07187,Star,0
1961.06913,Other,6
1961.06913,Star,0
1961.06639,Other,6
1961.06639,Star,0
1961.06366,Other,6
1961.06366,Star,0
1961.06092,Other,7
1961.06092,Star,0
1961.05818,Other,7
1961.05818,Star,0
1961.05544,Other,7
1961.05544,Star,0
1961.0527,Other,7
1961.0527,Star,0
1961.04997,Other,7
1961.04997,Star,0
1961.04723,Other,7
1961.04723,Star,0
1961.04449,Other,7
1961.04449,Star,0
1961.04175,Other,7
1961.04175,Star,0
1961.03901,Other,7
1961.03901,Star,0
1961.03628,Other,7
1961.03628,Star,0
1961.03354,Other,7
1961.03354,Star,0
1961.0308,Other,7
1961.0308,Star,0
1961.02806,Other,7
1961.02806,Star,0
1961.02533,Other,7
1961.02533,Star,0
1961.02259,Other,7
1961.02259,Star,0
1961.01985,Other,7
1961.01985,Star,0
1961.01711,Other,7
1961.01711,Star,0
1961.01437,Other,7
1961.01437,Star,0
1961.01164,Other,7
1961.01164,Star,0
1961.0089,Other,7
1961.0089,Star,0
1961.00616,Other,7
1961.00616,Star,0
1961.00342,Other,7
1961.00342,Star,0
1961.00068,Other,7
1961.00068,Star,0
1960.99795,Other,7
1960.99795,Star,0
1960.99521,Other,7
1960.99521,Star,0
1960.99247,Other,8
1960.99247,Star,0
1960.98973,Other,8
1960.98973,Star,0
1960.987,Other,8
1960.987,Star,0
1960.98426,Other,8
1960.98426,Star,0
1960.98152,Other,8
1960.98152,Star,0
1960.97878,Other,8
1960.97878,Star,0
1960.97604,Other,8
1960.97604,Star,0
1960.97331,Other,8
1960.97331,Star,0
1960.97057,Other,8
1960.97057,Star,0
1960.96783,Other,7
1960.96783,Star,0
1960.96509,Other,7
1960.96509,Star,0
1960.96235,Other,7
1960.96235,Star,0
1960.95962,Other,7
1960.95962,Star,0
1960.95688,Other,7
1960.95688,Star,0
1960.95414,Other,7
1960.95414,Star,0
1960.9514,Other,7
1960.9514,Star,0
1960.94867,Other,7
1960.94867,Star,0
1960.94593,Other,7
1960.94593,Star,0
1960.94319,Other,7
1960.94319,Star,0
1960.94045,Other,7
1960.94045,Star,0
1960.93771,Other,7
1960.93771,Star,0
1960.93498,Other,7
1960.93498,Star,0
1960.93224,Other,6
1960.93224,Star,0
1960.9295,Other,6
1960.9295,Star,0
1960.92676,Other,6
1960.92676,Star,0
1960.92402,Other,6
1960.92402,Star,0
1960.92129,Other,6
1960.92129,Star,0
1960.91855,Other,8
1960.91855,Star,0
1960.91581,Other,6
1960.91581,Star,0
1960.91307,Other,6
1960.91307,Star,0
1960.91034,Other,6
1960.91034,Star,0
1960.9076,Other,6
1960.9076,Star,0
1960.90486,Other,6
1960.90486,Star,0
1960.90212,Other,6
1960.90212,Star,0
1960.89938,Other,6
1960.89938,Star,0
1960.89665,Other,6
1960.89665,Star,0
1960.89391,Other,6
1960.89391,Star,0
1960.89117,Other,6
1960.89117,Star,0
1960.88843,Other,6
1960.88843,Star,0
1960.88569,Other,6
1960.88569,Star,0
1960.88296,Other,6
1960.88296,Star,0
1960.88022,Other,6
1960.88022,Star,0
1960.87748,Other,6
1960.87748,Star,0
1960.87474,Other,6
1960.87474,Star,0
1960.87201,Other,6
1960.87201,Star,0
1960.86927,Other,7
1960.86927,Star,0
1960.86653,Other,7
1960.86653,Star,0
1960.86379,Other,6
1960.86379,Star,0
1960.86105,Other,6
1960.86105,Star,0
1960.85832,Other,6
1960.85832,Star,0
1960.85558,Other,6
1960.85558,Star,0
1960.85284,Other,6
1960.85284,Star,0
1960.8501,Other,6
1960.8501,Star,0
1960.84736,Other,6
1960.84736,Star,0
1960.84463,Other,6
1960.84463,Star,0
1960.84189,Other,6
1960.84189,Star,0
1960.83915,Other,6
1960.83915,Star,0
1960.83641,Other,6
1960.83641,Star,0
1960.83368,Other,6
1960.83368,Star,0
1960.83094,Other,6
1960.83094,Star,0
1960.8282,Other,6
1960.8282,Star,0
1960.82546,Other,6
1960.82546,Star,0
1960.82272,Other,6
1960.82272,Star,0
1960.81999,Other,6
1960.81999,Star,0
1960.81725,Other,6
1960.81725,Star,0
1960.81451,Other,6
1960.81451,Star,0
1960.81177,Other,6
1960.81177,Star,0
1960.80903,Other,6
1960.80903,Star,0
1960.8063,Other,6
1960.8063,Star,0
1960.80356,Other,6
1960.80356,Star,0
1960.80082,Other,6
1960.80082,Star,0
1960.79808,Other,6
1960.79808,Star,0
1960.79535,Other,7
1960.79535,Star,0
1960.79261,Other,7
1960.79261,Star,0
1960.78987,Other,7
1960.78987,Star,0
1960.78713,Other,7
1960.78713,Star,0
1960.78439,Other,7
1960.78439,Star,0
1960.78166,Other,7
1960.78166,Star,0
1960.77892,Other,7
1960.77892,Star,0
1960.77618,Other,7
1960.77618,Star,0
1960.77344,Other,7
1960.77344,Star,0
1960.7707,Other,7
1960.7707,Star,0
1960.76797,Other,7
1960.76797,Star,0
1960.76523,Other,7
1960.76523,Star,0
1960.76249,Other,7
1960.76249,Star,0
1960.75975,Other,7
1960.75975,Star,0
1960.75702,Other,7
1960.75702,Star,0
1960.75428,Other,7
1960.75428,Star,0
1960.75154,Other,7
1960.75154,Star,0
1960.7488,Other,7
1960.7488,Star,0
1960.74606,Other,7
1960.74606,Star,0
1960.74333,Other,7
1960.74333,Star,0
1960.74059,Other,7
1960.74059,Star,0
1960.73785,Other,7
1960.73785,Star,0
1960.73511,Other,7
1960.73511,Star,0
1960.73238,Other,7
1960.73238,Star,0
1960.72964,Other,7
1960.72964,Star,0
1960.7269,Other,8
1960.7269,Star,0
1960.72416,Other,8
1960.72416,Star,0
1960.72142,Other,8
1960.72142,Star,0
1960.71869,Other,8
1960.71869,Star,0
1960.71595,Other,8
1960.71595,Star,0
1960.71321,Other,8
1960.71321,Star,0
1960.71047,Other,8
1960.71047,Star,0
1960.70773,Other,9
1960.70773,Star,0
1960.705,Other,9
1960.705,Star,0
1960.70226,Other,9
1960.70226,Star,0
1960.69952,Other,8
1960.69952,Star,0
1960.69678,Other,8
1960.69678,Star,0
1960.69405,Other,8
1960.69405,Star,0
1960.69131,Other,8
1960.69131,Star,0
1960.68857,Other,8
1960.68857,Star,0
1960.68583,Other,8
1960.68583,Star,0
1960.68309,Other,8
1960.68309,Star,0
1960.68036,Other,8
1960.68036,Star,0
1960.67762,Other,8
1960.67762,Star,0
1960.67488,Other,8
1960.67488,Star,0
1960.67214,Other,8
1960.67214,Star,0
1960.6694,Other,8
1960.6694,Star,0
1960.66667,Other,8
1960.66667,Star,0
1960.66393,Other,8
1960.66393,Star,0
1960.66119,Other,8
1960.66119,Star,0
1960.65845,Other,8
1960.65845,Star,0
1960.65572,Other,8
1960.65572,Star,0
1960.65298,Other,8
1960.65298,Star,0
1960.65024,Other,8
1960.65024,Star,0
1960.6475,Other,8
1960.6475,Star,0
1960.64476,Other,8
1960.64476,Star,0
1960.64203,Other,8
1960.64203,Star,0
1960.63929,Other,8
1960.63929,Star,0
1960.63655,Other,8
1960.63655,Star,0
1960.63381,Other,9
1960.63381,Star,0
1960.63107,Other,7
1960.63107,Star,0
1960.62834,Other,6
1960.62834,Star,0
1960.6256,Other,6
1960.6256,Star,0
1960.62286,Other,6
1960.62286,Star,0
1960.62012,Other,6
1960.62012,Star,0
1960.61739,Other,6
1960.61739,Star,0
1960.61465,Other,6
1960.61465,Star,0
1960.61191,Other,6
1960.61191,Star,0
1960.60917,Other,6
1960.60917,Star,0
1960.60643,Other,5
1960.60643,Star,0
1960.6037,Other,5
1960.6037,Star,0
1960.60096,Other,5
1960.60096,Star,0
1960.59822,Other,5
1960.59822,Star,0
1960.59548,Other,5
1960.59548,Star,0
1960.59274,Other,5
1960.59274,Star,0
1960.59001,Other,5
1960.59001,Star,0
1960.58727,Other,5
1960.58727,Star,0
1960.58453,Other,5
1960.58453,Star,0
1960.58179,Other,5
1960.58179,Star,0
1960.57906,Other,5
1960.57906,Star,0
1960.57632,Other,5
1960.57632,Star,0
1960.57358,Other,5
1960.57358,Star,0
1960.57084,Other,5
1960.57084,Star,0
1960.5681,Other,5
1960.5681,Star,0
1960.56537,Other,5
1960.56537,Star,0
1960.56263,Other,5
1960.56263,Star,0
1960.55989,Other,5
1960.55989,Star,0
1960.55715,Other,5
1960.55715,Star,0
1960.55441,Other,5
1960.55441,Star,0
1960.55168,Other,5
1960.55168,Star,0
1960.54894,Other,5
1960.54894,Star,0
1960.5462,Other,5
1960.5462,Star,0
1960.54346,Other,5
1960.54346,Star,0
1960.54073,Other,6
1960.54073,Star,0
1960.53799,Other,6
1960.53799,Star,0
1960.53525,Other,6
1960.53525,Star,0
1960.53251,Other,6
1960.53251,Star,0
1960.52977,Other,6
1960.52977,Star,0
1960.52704,Other,6
1960.52704,Star,0
1960.5243,Other,6
1960.5243,Star,0
1960.52156,Other,6
1960.52156,Star,0
1960.51882,Other,6
1960.51882,Star,0
1960.51608,Other,6
1960.51608,Star,0
1960.51335,Other,6
1960.51335,Star,0
1960.51061,Other,6
1960.51061,Star,0
1960.50787,Other,6
1960.50787,Star,0
1960.50513,Other,6
1960.50513,Star,0
1960.5024,Other,6
1960.5024,Star,0
1960.49966,Other,6
1960.49966,Star,0
1960.49692,Other,6
1960.49692,Star,0
1960.49418,Other,6
1960.49418,Star,0
1960.49144,Other,6
1960.49144,Star,0
1960.48871,Other,6
1960.48871,Star,0
1960.48597,Other,6
1960.48597,Star,0
1960.48323,Other,6
1960.48323,Star,0
1960.48049,Other,6
1960.48049,Star,0
1960.47775,Other,6
1960.47775,Star,0
1960.47502,Other,6
1960.47502,Star,0
1960.47228,Other,6
1960.47228,Star,0
1960.46954,Other,6
1960.46954,Star,0
1960.4668,Other,6
1960.4668,Star,0
1960.46407,Other,6
1960.46407,Star,0
1960.46133,Other,6
1960.46133,Star,0
1960.45859,Other,6
1960.45859,Star,0
1960.45585,Other,6
1960.45585,Star,0
1960.45311,Other,6
1960.45311,Star,0
1960.45038,Other,6
1960.45038,Star,0
1960.44764,Other,6
1960.44764,Star,0
1960.4449,Other,6
1960.4449,Star,0
1960.44216,Other,6
1960.44216,Star,0
1960.43943,Other,6
1960.43943,Star,0
1960.43669,Other,6
1960.43669,Star,0
1960.43395,Other,6
1960.43395,Star,0
1960.43121,Other,6
1960.43121,Star,0
1960.42847,Other,6
1960.42847,Star,0
1960.42574,Other,6
1960.42574,Star,0
1960.423,Other,6
1960.423,Star,0
1960.42026,Other,6
1960.42026,Star,0
1960.41752,Other,6
1960.41752,Star,0
1960.41478,Other,6
1960.41478,Star,0
1960.41205,Other,6
1960.41205,Star,0
1960.40931,Other,6
1960.40931,Star,0
1960.40657,Other,6
1960.40657,Star,0
1960.40383,Other,6
1960.40383,Star,0
1960.4011,Other,6
1960.4011,Star,0
1960.39836,Other,6
1960.39836,Star,0
1960.39562,Other,6
1960.39562,Star,0
1960.39288,Other,5
1960.39288,Star,0
1960.39014,Other,5
1960.39014,Star,0
1960.38741,Other,5
1960.38741,Star,0
1960.38467,Other,5
1960.38467,Star,0
1960.38193,Other,5
1960.38193,Star,0
1960.37919,Other,5
1960.37919,Star,0
1960.37645,Other,4
1960.37645,Star,0
1960.37372,Other,4
1960.37372,Star,0
1960.37098,Other,4
1960.37098,Star,0
1960.36824,Other,2
1960.36824,Star,0
1960.3655,Other,2
1960.3655,Star,0
1960.36277,Other,2
1960.36277,Star,0
1960.36003,Other,2
1960.36003,Star,0
1960.35729,Other,2
1960.35729,Star,0
1960.35455,Other,2
1960.35455,Star,0
1960.35181,Other,2
1960.35181,Star,0
1960.34908,Other,2
1960.34908,Star,0
1960.34634,Other,2
1960.34634,Star,0
1960.3436,Other,2
1960.3436,Star,0
1960.34086,Other,2
1960.34086,Star,0
1960.33812,Other,2
1960.33812,Star,0
1960.33539,Other,2
1960.33539,Star,0
1960.33265,Other,2
1960.33265,Star,0
1960.32991,Other,2
1960.32991,Star,0
1960.32717,Other,2
1960.32717,Star,0
1960.32444,Other,2
1960.32444,Star,0
1960.3217,Other,2
1960.3217,Star,0
1960.31896,Other,2
1960.31896,Star,0
1960.31622,Other,3
1960.31622,Star,0
1960.31348,Other,3
1960.31348,Star,0
1960.31075,Other,3
1960.31075,Star,0
1960.30801,Other,3
1960.30801,Star,0
1960.30527,Other,3
1960.30527,Star,0
1960.30253,Other,3
1960.30253,Star,0
1960.29979,Other,3
1960.29979,Star,0
1960.29706,Other,3
1960.29706,Star,0
1960.29432,Other,3
1960.29432,Star,0
1960.29158,Other,3
1960.29158,Star,0
1960.28884,Other,3
1960.28884,Star,0
1960.28611,Other,2
1960.28611,Star,0
1960.28337,Other,2
1960.28337,Star,0
1960.28063,Other,0
1960.28063,Star,0
1960.27789,Other,0
1960.27789,Star,0
1960.27515,Other,0
1960.27515,Star,0
1960.27242,Other,0
1960.27242,Star,0
1960.26968,Other,0
1960.26968,Star,0
1960.26694,Other,0
1960.26694,Star,0
1960.2642,Other,0
1960.2642,Star,0
1960.26146,Other,0
1960.26146,Star,0
1960.25873,Other,0
1960.25873,Star,0
1960.25599,Other,0
1960.25599,Star,0
1960.25325,Other,0
1960.25325,Star,0
1960.25051,Other,0
1960.25051,Star,0
1960.24778,Other,0
1960.24778,Star,0
1960.24504,Other,0
1960.24504,Star,0
1960.2423,Other,0
1960.2423,Star,0
1960.23956,Other,0
1960.23956,Star,0
1960.23682,Other,0
1960.23682,Star,0
1960.23409,Other,0
1960.23409,Star,0
1960.23135,Other,0
1960.23135,Star,0
1960.22861,Other,0
1960.22861,Star,0
1960.22587,Other,0
1960.22587,Star,0
1960.22313,Other,0
1960.22313,Star,0
1960.2204,Other,0
1960.2204,Star,0
1960.21766,Other,0
1960.21766,Star,0
1960.21492,Other,0
1960.21492,Star,0
1960.21218,Other,0
1960.21218,Star,0
1960.20945,Other,0
1960.20945,Star,0
1960.20671,Other,0
1960.20671,Star,0
1960.20397,Other,0
1960.20397,Star,0
1960.20123,Other,0
1960.20123,Star,0
1960.19849,Other,0
1960.19849,Star,0
1960.19576,Other,0
1960.19576,Star,0
1960.19302,Other,0
1960.19302,Star,0
1960.19028,Other,0
1960.19028,Star,0
1960.18754,Other,0
1960.18754,Star,0
1960.1848,Other,0
1960.1848,Star,0
1960.18207,Other,0
1960.18207,Star,0
1960.17933,Other,0
1960.17933,Star,0
1960.17659,Other,0
1960.17659,Star,0
1960.17385,Other,0
1960.17385,Star,0
1960.17112,Other,0
1960.17112,Star,0
1960.16838,Other,0
1960.16838,Star,0
1960.16564,Other,0
1960.16564,Star,0
1960.1629,Other,0
1960.1629,Star,0
1960.16016,Other,0
1960.16016,Star,0
1960.15743,Other,0
1960.15743,Star,0
1960.15469,Other,0
1960.15469,Star,0
1960.15195,Other,0
1960.15195,Star,0
1960.14921,Other,0
1960.14921,Star,0
1960.14648,Other,0
1960.14648,Star,0
1960.14374,Other,0
1960.14374,Star,0
1960.141,Other,0
1960.141,Star,0
1960.13826,Other,0
1960.13826,Star,0
1960.13552,Other,0
1960.13552,Star,0
1960.13279,Other,0
1960.13279,Star,0
1960.13005,Other,0
1960.13005,Star,0
1960.12731,Other,0
1960.12731,Star,0
1960.12457,Other,0
1960.12457,Star,0
